[2026-06-22T06:22:47.995+0300] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-22T06:22:48.012+0300] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: anomx_pipeline.ingest_FD004 scheduled__2026-06-21T00:00:00+00:00 [queued]>
[2026-06-22T06:22:48.018+0300] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: anomx_pipeline.ingest_FD004 scheduled__2026-06-21T00:00:00+00:00 [queued]>
[2026-06-22T06:22:48.018+0300] {taskinstance.py:2303} INFO - Starting attempt 1 of 2
[2026-06-22T06:22:48.041+0300] {taskinstance.py:2327} INFO - Executing <Task(PythonOperator): ingest_FD004> on 2026-06-21 00:00:00+00:00
[2026-06-22T06:22:48.047+0300] {standard_task_runner.py:63} INFO - Started process 35898 to run task
[2026-06-22T06:22:48.049+0300] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'anomx_pipeline', 'ingest_FD004', 'scheduled__2026-06-21T00:00:00+00:00', '--job-id', '49', '--raw', '--subdir', 'DAGS_FOLDER/anomx_pipeline.py', '--cfg-path', '/tmp/tmpu55je7cj']
[2026-06-22T06:22:48.050+0300] {standard_task_runner.py:91} INFO - Job 49: Subtask ingest_FD004
[2026-06-22T06:22:48.088+0300] {task_command.py:426} INFO - Running <TaskInstance: anomx_pipeline.ingest_FD004 scheduled__2026-06-21T00:00:00+00:00 [running]> on host omar-a-nagy-Precision-5520
[2026-06-22T06:22:48.153+0300] {taskinstance.py:2644} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='omar' AIRFLOW_CTX_DAG_ID='anomx_pipeline' AIRFLOW_CTX_TASK_ID='ingest_FD004' AIRFLOW_CTX_EXECUTION_DATE='2026-06-21T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-06-21T00:00:00+00:00'
[2026-06-22T06:22:48.154+0300] {taskinstance.py:430} INFO - ::endgroup::
[2026-06-22T06:22:48.329+0300] {conn.py:400} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=127.0.0.1:9092 <connecting> [IPv4 ('127.0.0.1', 9092)]>: connecting to 127.0.0.1:9092 [('127.0.0.1', 9092) IPv4]
[2026-06-22T06:22:48.331+0300] {conn.py:622} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=127.0.0.1:9092 <checking_api_versions_recv> [IPv4 ('127.0.0.1', 9092)]>: Broker version identified as 2.6
[2026-06-22T06:22:48.331+0300] {conn.py:461} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=127.0.0.1:9092 <connected> [IPv4 ('127.0.0.1', 9092)]>: Connection complete.
[2026-06-22T06:22:48.333+0300] {logging_mixin.py:188} INFO - [simulation] Streaming FD004 — 61249 rows...
[2026-06-22T06:22:48.436+0300] {conn.py:400} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=1001 host=localhost:9092 <connecting> [IPv4 ('127.0.0.1', 9092)]>: connecting to localhost:9092 [('127.0.0.1', 9092) IPv4]
[2026-06-22T06:22:48.438+0300] {conn.py:461} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=1001 host=localhost:9092 <connected> [IPv4 ('127.0.0.1', 9092)]>: Connection complete.
[2026-06-22T06:22:48.440+0300] {conn.py:951} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=127.0.0.1:9092 <connected> [IPv4 ('127.0.0.1', 9092)]>: Closing connection. 
[2026-06-22T06:22:48.446+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 1
[2026-06-22T06:22:48.551+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 2
[2026-06-22T06:22:48.654+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 3
[2026-06-22T06:22:48.759+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 4
[2026-06-22T06:22:48.861+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 5
[2026-06-22T06:22:48.963+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 6
[2026-06-22T06:22:49.065+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 7
[2026-06-22T06:22:49.171+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 8
[2026-06-22T06:22:49.276+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 9
[2026-06-22T06:22:49.382+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 10
[2026-06-22T06:22:49.488+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 11
[2026-06-22T06:22:49.592+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 12
[2026-06-22T06:22:49.696+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 13
[2026-06-22T06:22:49.799+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 14
[2026-06-22T06:22:49.904+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 15
[2026-06-22T06:22:50.008+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 16
[2026-06-22T06:22:50.111+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 17
[2026-06-22T06:22:50.216+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 18
[2026-06-22T06:22:50.321+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 19
[2026-06-22T06:22:50.426+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 20
[2026-06-22T06:22:50.531+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 21
[2026-06-22T06:22:50.636+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 22
[2026-06-22T06:22:50.740+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 23
[2026-06-22T06:22:50.842+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 24
[2026-06-22T06:22:50.946+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 25
[2026-06-22T06:22:51.052+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 26
[2026-06-22T06:22:51.156+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 27
[2026-06-22T06:22:51.261+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 28
[2026-06-22T06:22:51.367+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 29
[2026-06-22T06:22:51.472+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 30
[2026-06-22T06:22:51.579+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 31
[2026-06-22T06:22:51.683+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 32
[2026-06-22T06:22:51.787+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 33
[2026-06-22T06:22:51.889+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 34
[2026-06-22T06:22:51.994+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 35
[2026-06-22T06:22:52.100+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 36
[2026-06-22T06:22:52.205+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 37
[2026-06-22T06:22:52.309+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 38
[2026-06-22T06:22:52.415+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 39
[2026-06-22T06:22:52.519+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 40
[2026-06-22T06:22:52.625+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 41
[2026-06-22T06:22:52.730+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 42
[2026-06-22T06:22:52.833+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 43
[2026-06-22T06:22:52.936+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 44
[2026-06-22T06:22:53.041+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 45
[2026-06-22T06:22:53.146+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 46
[2026-06-22T06:22:53.250+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 47
[2026-06-22T06:22:53.354+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 48
[2026-06-22T06:22:53.458+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 49
[2026-06-22T06:22:53.563+0300] {logging_mixin.py:188} INFO - Sent → Engine 1 | Cycle 50
